id,listing_url,scrape_id,source,name,description,picture_url,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,bathrooms_type
573767418471558024,https://www.airbnb.com/rooms/573767418471558024,20250302033917,city scrape,Giudecca - Palanca apartment,"Giudecca, the slightly bohemian island absolutely worth visiting!<br />Two minutes from the Palanca vaporetto stop is Nicoletta and Diego's apartment. The island enjoys a beautiful view of San Marco and with a single vaporetto stop you can reach the center, crossing the beautiful Giudecca canal. It is a part of the city still densely populated by Venetians, rich in history but still pulsating and productive with many young artisans.<br />CIN: IT027042C28MXS6CQG",https://a0.muscache.com/pictures/miso/Hosting-573767418471558024/original/7eed4159-9f37-48e3-996c-3ffcaf00e3db.jpeg,12071881,https://www.airbnb.com/users/show/12071881,Nicoletta,2014-02-09,"Pozzale, Italy",within an hour,100%,100%,t,3.0,3.0,"['email', 'phone', 'work_email']",t,t,Giudecca,Isole,45.425983,12.323898,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Hair dryer"", ""Essentials"", ""Host greets you"", ""Dryer"", ""Hangers"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Heating"", ""Wifi"", ""Refrigerator"", ""TV"", ""Washer"", ""Kitchen"", ""Hot water""]",162.0,5,40,5,5,40,40,5.0,40.0,t,27,54,84,359,2025-03-02,21,8,0,299,9,80,12960.0,2024-10-13,5.0,5.0,5.0,5.0,5.0,4.9,4.81,f,1,1,0,0,0.6,bath
574492497052969631,https://www.airbnb.com/rooms/574492497052969631,20250302033917,city scrape,"Suite Cà del Traghetto,  Apparment","a wonderful studio/apartment in the heart of Venice, in the San Marco district, a few steps from the stops of San Samuele and Sant'Angelo.<br />The apartment is a small open space of 75 square meters that offers a very comfortable sofa bed, an open kitchen and a private bathroom with a shower.<br />Nearby you can experience the charm of Venice, with its cafes, restaurants and classic Bacari.",https://a0.muscache.com/pictures/hosting/Hosting-574492497052969631/original/2f3661b1-e815-4888-b14c-e2d1e24e1e42.jpeg,154175498,https://www.airbnb.com/users/show/154175498,Samuel,2017-10-11,"Venice, Italy",within an hour,100%,100%,f,4.0,4.0,['phone'],t,t,San Marco,Isole,45.434597,12.330055,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Bidet"", ""Shower gel"", ""Shampoo"", ""Air conditioning"", ""Hot water kettle"", ""Hot water"", ""Hair dryer"", ""Dining table"", ""Wifi"", ""Refrigerator"", ""TV"", ""Coffee maker: pour-over coffee"", ""Electric stove"", ""Essentials"", ""Shared backyard"", ""Extra pillows and blankets"", ""Coffee"", ""Microwave"", ""Dishes and silverware"", ""Freezer"", ""Stainless steel oven"", ""Kitchen"", ""Iron"", ""Bed linens""]",380.0,2,365,2,2,1125,1125,2.0,1125.0,t,30,60,90,365,2025-03-02,13,1,0,305,1,6,2280.0,2024-03-31,4.62,4.38,4.62,4.31,4.54,4.69,4.23,t,4,3,1,0,0.36,bath
574527589761846522,https://www.airbnb.com/rooms/574527589761846522,20250302033917,city scrape,Family room Cà del traghetto,"Appartment (2 separated rooms, one is possible to choice with 2 single beds) and 2 private bathroom   in the heart of Venice, San Marco district, five min walking to San Marco square and 10 min walking to Rialto and the popular Rialto fish market.",https://a0.muscache.com/pictures/hosting/Hosting-574527589761846522/original/fea49a58-344b-4a36-8269-fbcd75fbbad8.jpeg,154175498,https://www.airbnb.com/users/show/154175498,Samuel,2017-10-11,"Venice, Italy",within an hour,100%,100%,f,4.0,4.0,['phone'],t,t,San Marco,Isole,45.43462,12.33004,Private room in rental unit,Private room,3,1.0,1 private bath,2.0,1.0,"[""Hair dryer"", ""Essentials"", ""Shampoo"", ""Air conditioning"", ""Wifi"", ""Dedicated workspace"", ""TV"", ""Hot water""]",190.0,2,365,2,2,1125,1125,2.0,1125.0,t,30,60,87,362,2025-03-02,15,2,0,302,2,12,2280.0,2024-10-13,4.33,4.67,4.8,4.67,4.4,4.67,4.4,t,4,3,1,0,0.43,private bath
574661452294089121,https://www.airbnb.com/rooms/574661452294089121,20250302033917,city scrape,Super central 1 bedroom apartment,Enjoy easy access to everything from this perfectly located home base. It's just in the heart of Venice close to the boat stop Santa Maria del Giglio and close to the luxury shopping district of Venice. <br />Ideal for a couple that want to be in the right spot to visit Venice,https://a0.muscache.com/pictures/prohost-api/Hosting-574661452294089121/original/40739a1f-36ca-478e-ba14-b4a8ebd6a786.jpeg,9017175,https://www.airbnb.com/users/show/9017175,Andrea,2013-09-23,"Venice, Italy",within an hour,100%,99%,f,18.0,19.0,"['email', 'phone', 'work_email']",t,t,San Marco,Isole,45.43393,12.33337,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Central air conditioning"", ""Coffee maker"", ""Wifi"", ""Refrigerator"", ""Canal view"", ""Fire extinguisher"", ""Kitchen"", ""HDTV"", ""Dishes and silverware""]",104.0,1,1125,1,3,1125,1125,2.8,1125.0,t,12,32,62,334,2025-03-02,84,14,0,277,17,84,8736.0,2025-01-06,4.81,4.92,4.81,4.83,4.83,4.98,4.7,t,18,18,0,0,2.35,bath
574688094973776891,https://www.airbnb.com/rooms/574688094973776891,20250302033917,city scrape,Ca’ del Bocolo-Your house in Venice,"Do you want to spend an amazing stay in Venice? Our apartment Ca’ del Bocolo is perfect solution.<br />It’s located in an historic building, of ancient Republic Serenissima (Marinaressa Building).<br />Apartment is new, just restored. It’s near Via Garibaldi the famous street in Castello District. In this area there are many bar, Restaurants, shops and famous “Bacari” where you can eat “cicchetti” typical Venetian food for Happy Hour!",https://a0.muscache.com/pictures/miso/Hosting-574688094973776891/original/195a2c59-9f05-4bcd-9498-ce93f3baa10b.jpeg,4338442,https://www.airbnb.com/users/show/4338442,Federico,2012-12-06,"Venice, Italy",within an hour,97%,100%,t,2.0,4.0,"['email', 'phone']",t,t,Castello,Isole,45.43141707950092,12.353790235366104,Entire condo,Entire home/apt,5,1.0,1 bath,1.0,3.0,"[""32 inch HDTV with Disney+, Netflix"", ""Bidet"", ""Shower gel"", ""Shampoo"", ""Dedicated workspace"", ""Body soap"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Toaster"", ""Private entrance"", ""Hair dryer"", ""Breakfast"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Long term stays allowed"", ""Dining table"", ""Crib - always at the listing"", ""Refrigerator"", ""Cleaning products"", ""Dishwasher"", ""Essentials"", ""Host greets you"", ""Hangers"", ""Stainless steel gas stove"", ""Mosquito net"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""Portable fans"", ""Coffee"", ""Canal view"", ""Free washer \u2013 In unit"", ""Carbon monoxide alarm"", ""Microwave"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Single level home"", ""Waterfront"", ""Fast wifi \u2013 848 Mbps"", ""Freezer"", ""Clothing storage: closet and dresser"", ""Cooking basics"", ""City skyline view"", ""Heating"", ""Drying rack for clothing"", ""Kitchen"", ""Iron"", ""Bed linens""]",110.0,2,1125,1,7,1125,1125,2.4,1125.0,t,3,3,8,210,2025-03-02,245,90,8,153,92,255,28050.0,2025-02-23,4.93,4.93,4.97,4.98,4.97,4.9,4.89,f,2,2,0,0,8.12,bath
594885669054763065,https://www.airbnb.com/rooms/594885669054763065,20250302033917,city scrape,GIADA  Residenza San Silvestro double room,Stay in a luxury space close to everything you want to visit.,https://a0.muscache.com/pictures/9f9147bd-8e2e-4188-b608-63ead4591da2.jpg,451941306,https://www.airbnb.com/users/show/451941306,Silvia,2022-03-30,"Venice, Italy",within an hour,100%,99%,f,6.0,6.0,"['email', 'phone']",t,t,San Polo,Isole,45.43714,12.33428,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Bidet"", ""Shower gel"", ""Shampoo"", ""Air conditioning"", ""Dedicated workspace"", ""Body soap"", ""Hot water kettle"", ""Hot water"", ""Hair dryer"", ""Wifi"", ""Refrigerator"", ""Central heating"", ""TV"", ""Essentials"", ""Hangers"", ""Fire extinguisher"", ""Coffee maker"", ""First aid kit"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Babysitter recommendations"", ""Bed linens""]",202.0,2,365,1,2,1125,1125,1.7,1125.0,t,19,30,43,191,2025-03-02,27,0,0,191,0,0,0.0,2023-04-02,5.0,5.0,5.0,4.89,4.93,4.93,4.89,t,6,0,6,0,0.77,shared bath
595559992710815240,https://www.airbnb.com/rooms/595559992710815240,20250302033917,city scrape,Appartamento con balcone in palazzo storico,"Apartment on the first floor of an elegant Palace in classic Venetian style. Located in the heart of the historic center, 5 minutes from St. Mark's Square, easily reachable from the main stop of San Zaccaria. Ideal for two or three people. Very bright, with a beautiful view of a typical countryside.",https://a0.muscache.com/pictures/miso/Hosting-595559992710815240/original/73414df8-e793-4102-afd1-f077e654c0c1.jpeg,240563683,https://www.airbnb.com/users/show/240563683,Mario,2019-02-02,"Venice, Italy",within an hour,100%,100%,t,4.0,5.0,"['email', 'phone']",t,t,Castello,Isole,45.43602,12.34317,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Bidet"", ""Shampoo"", ""Air conditioning"", ""Elevator"", ""Private patio or balcony"", ""Body soap"", ""Hot water"", ""Hair dryer"", ""Pack \u2019n play/Travel crib - available upon request"", ""Dining table"", ""Laundromat nearby"", ""Wifi"", ""Refrigerator"", ""Central heating"", ""Cleaning products"", ""Essentials"", ""Hangers"", ""Room-darkening shades"", ""Portable fans"", ""32 inch HDTV"", ""Fire extinguisher"", ""Microwave"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Single level home"", ""Freezer"", ""Cooking basics"", ""Safe"", ""Clothing storage: closet"", ""Extra pillows and blankets"", ""Kitchen"", ""Babysitter recommendations"", ""Bed linens""]",125.0,6,30,6,6,1125,1125,6.0,1125.0,t,18,37,65,245,2025-03-02,44,17,1,245,16,204,25500.0,2025-02-20,4.93,4.95,4.89,5.0,4.95,5.0,4.8,t,4,1,3,0,1.28,bath
597729839212072443,https://www.airbnb.com/rooms/597729839212072443,20250302033917,city scrape,Venice Apartment with Private Courtyard,"Relax in this quiet space in a central location.<br />New large apartment with 2 double bedrooms and 1 single room, 2 bathrooms, large kitchen.<br />The apartment has a private courtyard where you can spend moments of relaxation or share a good aperitif , lunch or dinner.<br />Super central location 5 minutes from Rialto Bridge.<br />Completely independent apartment.",https://a0.muscache.com/pictures/miso/Hosting-597729839212072443/original/3125611e-5a17-47bf-8cbd-440ff71dc3f9.jpeg,145813573,https://www.airbnb.com/users/show/145813573,Nicola,2017-08-13,"Venice, Italy",within an hour,100%,100%,f,3.0,10.0,"['email', 'phone']",t,t,Santa Croce,Isole,45.44168,12.33058,Entire condo,Entire home/apt,5,2.0,2 baths,3.0,3.0,"[""Host greets you"", ""Air conditioning"", ""Wifi"", ""Dedicated workspace"", ""TV"", ""Washer"", ""Kitchen"", ""Outdoor dining area""]",475.0,2,30,2,2,1125,1125,2.0,1125.0,t,13,26,39,286,2025-03-02,7,1,0,226,1,6,2850.0,2024-04-18,4.86,5.0,5.0,4.71,5.0,5.0,4.71,t,3,3,0,0,0.21,baths
599832163317711182,https://www.airbnb.com/rooms/599832163317711182,20250302033917,city scrape,"Appart. incantevole LOFT, Venezia Centro Storico","Apartment/LOFT in Venice historic center, the house is on the first floor, with large staircase, on the same floor 2 other larger apartments, quiet area. <br />Calle Marcello 5888 C consists of full kitchen/dining room, living room with king size sofa, 1 double bed on the mezzanine, 1 sofa bed 1 and a half seats, bathroom with shower and washing machine, fine finishes. Air conditioning, independent heating. Central location 10 minutes from St. Mark's Square, 5 minutes from Rialto.",https://a0.muscache.com/pictures/miso/Hosting-599832163317711182/original/a12fd23f-9c8c-43e6-a8f4-06e7f4f2ca91.jpeg,36767238,https://www.airbnb.com/users/show/36767238,Guido,2015-06-26,"Venice, Italy",within a day,100%,35%,f,3.0,5.0,"['email', 'phone']",t,t,Cannaregio,Isole,45.43906,12.34055,Entire condo,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Hair dryer"", ""Essentials"", ""Hangers"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Iron"", ""Air conditioning"", ""Crib"", ""Wifi"", ""Dedicated workspace"", ""TV"", ""Washer"", ""Kitchen"", ""Hot water""]",143.0,3,1125,3,3,1125,1125,3.0,1125.0,t,27,38,45,283,2025-03-02,5,1,0,223,1,6,858.0,2024-05-21,5.0,4.8,5.0,5.0,4.8,5.0,5.0,f,3,3,0,0,0.14,bath
599951124561300511,https://www.airbnb.com/rooms/599951124561300511,20250302033917,city scrape,Appartamento Carolina,"Make great memories in this unique, family-friendly home.",https://a0.muscache.com/pictures/f8f6adc4-9fb6-4439-a3d4-d208b1c09b02.jpg,48081958,https://www.airbnb.com/users/show/48081958,Veronica,2015-11-03,"Jesolo, Italy",within an hour,80%,96%,f,9.0,9.0,"['email', 'phone']",t,t,Castello,Isole,45.43358,12.35802,Entire rental unit,Entire home/apt,7,2.0,2 baths,3.0,4.0,"[""Bidet"", ""High chair"", ""Shampoo"", ""Smoking allowed"", ""Private patio or balcony"", ""Dedicated workspace"", ""Body soap"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Private entrance"", ""Hair dryer"", ""Ethernet connection"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Long term stays allowed"", ""Baking sheet"", ""Oven"", ""Dining table"", ""Wifi"", ""Refrigerator"", ""TV"", ""Cleaning products"", ""Outdoor dining area"", ""Essentials"", ""Host greets you"", ""Hangers"", ""Clothing storage"", ""Stove"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""Portable fans"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Board games"", ""Freezer"", ""Cooking basics"", ""Crib"", ""Heating"", ""Drying rack for clothing"", ""Washer"", ""Kitchen"", ""Iron"", ""Bed linens""]",340.0,2,365,2,2,365,365,2.0,365.0,t,3,23,42,196,2025-03-02,5,1,0,196,1,6,2040.0,2024-06-03,4.8,5.0,4.8,5.0,5.0,5.0,4.4,t,9,9,0,0,0.16,baths
575220665085353204,https://www.airbnb.com/rooms/575220665085353204,20250302033917,city scrape,Ca Sant Agostin Venezia Centro,"CIR-027042-BEB-00259 Ca' Sant Agostin, is a mix of tradition, taste and comfort where you can find the right relaxation, between a trip to discover Venice and its secrets. <br />Located in the San Polo district, the beating heart of Venice, in a quiet area outside the main tourist flows<br />A 5-minute walk to the Rialto Bridge and 15 minutes to St. Mark's Square is the best way to experience Venice from Venetians",https://a0.muscache.com/pictures/miso/Hosting-575220665085353204/original/9460151a-4411-41f5-b5be-8c021876d771.jpeg,15967968,https://www.airbnb.com/users/show/15967968,Gianluca,2014-05-25,"Venice, Italy",within a few hours,100%,92%,t,2.0,2.0,"['email', 'phone']",t,t,San Polo,Isole,45.439217,12.329042,Private room in vacation home,Private room,2,1.0,1 private bath,1.0,1.0,"[""Bidet"", ""Shower gel"", ""Shampoo"", ""Air conditioning"", ""Body soap"", ""Pets allowed"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Toaster"", ""Hair dryer"", ""Wifi"", ""Refrigerator"", ""Central heating"", ""TV"", ""Cleaning products"", ""Essentials"", ""Hangers"", ""Room-darkening shades"", ""Portable fans"", ""Coffee"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Clothing storage: closet and dresser"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Mini fridge"", ""Bed linens""]",94.0,3,365,2,3,365,365,2.9,365.0,t,11,17,21,60,2025-03-02,117,44,0,60,45,255,23970.0,2025-01-04,4.95,4.95,4.94,4.99,5.0,4.97,4.86,f,2,1,1,0,3.39,private bath
